"business_id","Score","date","type"
2559,100,"20100727","Routine"
2561,,"20130503","Followup"
2561,,"20130502","Followup"
2561,62,"20130501","Routine"
2561,,"20120809","Followup"
2561,90,"20120620","Routine"
2561,,"20120409","Followup"
2561,94,"20111208","Routine"
2561,,"20111201","Followup"
2561,86,"20110519","Routine"
2561,,"20110207","Followup"
2561,90,"20101206","Routine"
2561,,"20100908","Followup"
2578,100,"20130207","Routine"
2578,98,"20120509","Routine"
2578,96,"20111020","Routine"
2578,96,"20110128","Routine"
2579,98,"20130313","Routine"
2579,87,"20120904","Routine"
2579,,"20120403","Followup"
2579,66,"20120131","Routine"
2579,90,"20110712","Routine"
2579,,"20101118","Followup"
2579,100,"20101027","Routine"
2579,64,"20101026","Routine"
2580,91,"20130501","Routine"
2580,,"20120510","Followup"
2580,85,"20120509","Routine"
2580,94,"20110801","Routine"
2580,93,"20101105","Routine"
2586,82,"20120523","Routine"
2586,90,"20110426","Routine"
2586,,"20101029","Followup"
2586,92,"20101014","Routine"
2588,,"20130207","Followup"
2588,94,"20130124","Routine"
2588,,"20120507","Followup"
2588,94,"20120430","Routine"
2588,98,"20111012","Routine"
2588,94,"20110209","Routine"
2588,,"20100617","Followup"
2588,90,"20100518","Routine"
2589,,"20120828","Followup"
2589,92,"20120821","Routine"
2589,,"20120126","Followup"
2589,88,"20120118","Routine"
2589,,"20110715","Followup"
2589,94,"20110705","Routine"
2589,,"20101012","Followup"
2589,94,"20100921","Routine"
2590,96,"20130306","Routine"
2590,,"20130306","Complaint"
2590,98,"20120731","Routine"
2590,98,"20120104","Routine"
2590,,"20110913","Non-inspection site visit"
2590,,"20110830","Non-inspection site visit"
2590,98,"20110627","Routine"
2590,96,"20100825","Routine"
2592,98,"20130116","Routine"
2592,98,"20120626","Routine"
2592,100,"20111208","Routine"
2592,100,"20110601","Routine"
2592,100,"20100824","Routine"
2593,90,"20120607","Routine"
2593,,"20101210","Followup"
2593,88,"20101129","Routine"
2594,77,"20120601","Routine"
2594,81,"20110323","Routine"
2594,,"20101217","Followup"
2594,84,"20100804","Routine"
2594,,"20100804","Complaint"
2594,,"20100702","Complaint"
2594,,"20100528","Complaint"
2596,92,"20130318","Routine"
2596,98,"20120905","Routine"
2596,100,"20120308","Routine"
2596,87,"20110118","Routine"
2596,,"20101217","Followup"
2596,86,"20100630","Routine"
2597,100,"20121126","Routine"
2597,100,"20120302","Routine"
2597,100,"20110621","Routine"
2597,,"20110225","Non-inspection site visit"
2597,100,"20101210","Routine"
2598,98,"20121126","Routine"
2598,,"20120522","Followup"
2598,91,"20120511","Routine"
2598,100,"20111202","Routine"
2598,,"20110930","Complaint"
2598,,"20110624","Followup"
2598,93,"20110617","Routine"
2598,,"20110127","Followup"
2598,,"20110113","Followup"
2598,94,"20110106","Routine"
2599,,"20130314","Complaint"
2599,,"20130123","Complaint Followup"
2599,,"20130109","Followup"
2599,,"20130102","Complaint"
2599,76,"20130102","Routine"
2599,,"20120731","Followup"
2599,83,"20120723","Routine"
2599,85,"20120216","Routine"
2599,,"20110426","Followup"
2599,76,"20110418","Routine"
2599,,"20100923","Followup"
2599,84,"20100916","Routine"
2600,,"20130111","Followup"
2600,,"20121219","Followup"
2600,90,"20121214","Routine"
2600,90,"20120103","Routine"
2600,94,"20110614","Routine"
2600,,"20101221","Followup"
2600,90,"20101214","Routine"
2601,,"20130125","Followup"
2601,86,"20130110","Routine"
2601,,"20120705","Followup"
2601,78,"20120608","Routine"
2601,,"20111020","Followup"
2601,,"20110929","Followup"
2601,90,"20110928","Routine"
2601,,"20110215","Followup"
2601,77,"20110201","Routine"
2601,,"20100719","Followup"
2601,,"20100714","Followup"
2601,74,"20100630","Routine"
2609,79,"20130201","Routine"
2609,,"20130201","Non-inspection site visit"
2609,,"20130114","Non-inspection site visit"
2609,,"20121130","Complaint"
2609,,"20120816","Non-inspection site visit"
2609,77,"20120711","Routine"
2609,,"20120504","Followup"
2609,,"20120225","Complaint"
2609,,"20120225","Complaint"
2609,89,"20120124","Routine"
2609,,"20110714","Complaint"
2609,,"20110714","Followup"
2609,83,"20110621","Routine"
2609,,"20110120","Followup"
2609,84,"20110113","Routine"
2609,,"20101025","Non-inspection site visit"
2609,,"20100811","Followup"
2609,89,"20100804","Routine"
2610,80,"20130417","Routine"
2610,,"20120425","Followup"
2610,94,"20120417","Routine"
2610,94,"20111108","Routine"
2610,,"20110525","Followup"
2610,90,"20110510","Routine"
2610,,"20101110","Followup"
2610,80,"20101104","Routine"
2613,,"20130430","Followup"
2613,96,"20130423","Routine"
2613,,"20121011","Followup"
2613,,"20120927","Followup"
2613,90,"20120905","Routine"
2613,,"20111013","Followup"
2613,90,"20110920","Routine"
2613,,"20110815","Complaint"
2613,,"20110317","Followup"
2613,84,"20110128","Routine"
2615,,"20121011","Followup"
2615,,"20121005","Followup"
2615,77,"20120815","Routine"
2615,,"20111110","Followup"
2615,73,"20111021","Routine"
2615,,"20110418","Followup"
2615,,"20110407","Followup"
2615,62,"20110406","Routine"
2615,,"20100706","Followup"
2615,85,"20100629","Routine"
2619,,"20120802","Followup"
2619,80,"20120718","Routine"
2619,,"20110505","Complaint"
2619,,"20110414","Complaint"
2619,,"20110228","Followup"
2619,,"20110113","Followup"
2619,60,"20110104","Routine"
2620,,"20130104","Followup"
2620,87,"20121115","Routine"
2620,,"20111221","Followup"
2620,82,"20111212","Routine"
2620,,"20110328","Non-inspection site visit"
2620,88,"20110104","Routine"
2622,,"20121213","Followup"
2622,83,"20121206","Routine"
2622,,"20120731","Complaint"
2622,89,"20120515","Routine"
2622,,"20111031","Followup"
2622,,"20111028","Followup"
2622,74,"20111027","Routine"
2622,,"20110414","Followup"
2622,84,"20110407","Routine"
2622,,"20100927","Followup"
2622,,"20100920","Complaint"
2622,83,"20100920","Routine"
2627,,"20130314","Routine"
2627,96,"20120615","Routine"
2627,89,"20111128","Routine"
2627,,"20110701","Followup"
2627,,"20110629","Followup"
2627,89,"20110621","Routine"
2627,,"20110309","Followup"
2627,,"20110302","Followup"
2627,86,"20110218","Routine"
2632,,"20121120","Followup"
2632,,"20121102","Followup"
2632,90,"20121026","Routine"
2632,,"20120502","Followup"
2632,,"20120425","Complaint"
2632,91,"20120425","Routine"
2632,94,"20111109","Routine"
2632,,"20110513","Followup"
2632,88,"20110506","Routine"
2632,96,"20101129","Routine"
2633,,"20130306","Followup"
2633,,"20130227","Followup"
2633,,"20130220","Followup"
2633,92,"20130213","Routine"
2633,96,"20120712","Routine"
2633,,"20111214","Followup"
2633,84,"20111202","Routine"
2633,96,"20101208","Routine"
2638,,"20121217","Followup"
2638,94,"20121204","Routine"
2638,,"20120606","Non-inspection site visit"
2638,,"20120522","Followup"
2638,80,"20120515","Routine"
2638,,"20120110","Followup"
2638,,"20120103","Followup"
2638,92,"20111213","Routine"
2638,,"20100921","Followup"
2638,87,"20100910","Routine"
2643,,"20130124","Followup"
2643,98,"20130109","Routine"
2643,,"20121221","Non-inspection site visit"
2643,,"20121218","Non-inspection site visit"
2643,,"20120906","Followup"
2643,96,"20120820","Routine"
2643,,"20120313","Followup"
2643,93,"20120302","Routine"
2643,,"20111012","Followup"
2643,88,"20110929","Routine"
2643,,"20110706","Complaint"
2643,,"20110629","Complaint"
2643,,"20100810","Followup"
2643,98,"20100809","Routine"
2643,,"20100809","Complaint"
2645,,"20130109","Followup"
2645,94,"20130102","Routine"
2645,,"20120426","Followup"
2645,90,"20120419","Routine"
2645,98,"20110927","Routine"
2645,,"20110201","Followup"
2645,90,"20110125","Routine"
2646,,"20130415","Followup"
2646,96,"20130415","Routine"
2646,,"20121105","Followup"
2646,94,"20121023","Routine"
2646,,"20120424","Followup"
2646,78,"20120416","Routine"
2646,,"20111205","Followup"
2646,,"20111128","Followup"
2646,88,"20111114","Routine"
2646,,"20101006","Followup"
2646,88,"20100927","Routine"
2648,,"20130130","Followup"
2648,81,"20130123","Routine"
2648,100,"20120822","Routine"
2648,,"20120822","Followup"
2648,,"20120822","Non-inspection site visit"
2648,78,"20120814","Routine"
2648,,"20120814","Complaint"
2648,,"20120327","Followup"
2648,76,"20120320","Routine"
2648,,"20111018","Followup"
2648,,"20111011","Followup"
2648,89,"20111003","Routine"
2648,,"20100716","Complaint"
2648,,"20100716","Followup"
2648,,"20100622","Complaint"
2648,92,"20100622","Routine"
2649,,"20130403","Followup"
2649,94,"20130313","Routine"
2649,,"20120814","Followup"
2649,87,"20120801","Routine"
2649,,"20120314","Followup"
2649,76,"20120307","Routine"
2649,,"20110929","Followup"
2649,,"20110923","Followup"
2649,78,"20110922","Routine"
2652,96,"20130129","Routine"
2652,91,"20120619","Routine"
2652,96,"20111019","Routine"
2652,,"20110316","Followup"
2652,96,"20110224","Routine"
2652,,"20101006","Followup"
2652,,"20100824","Followup"
2652,89,"20100817","Routine"
2652,,"20100816","Non-inspection site visit"
2653,94,"20130115","Routine"
2653,,"20120608","Followup"
2653,,"20120531","Followup"
2653,,"20120426","Followup"
2653,,"20120426","Followup"
2653,72,"20120425","Routine"
2653,,"20111005","Followup"
2653,92,"20110928","Routine"
2653,,"20110505","Followup"
2653,86,"20110421","Routine"
2653,,"20100831","Followup"
2653,87,"20100818","Routine"
2659,,"20121127","Followup"
2659,78,"20121120","Routine"
2659,,"20120806","Complaint"
2659,86,"20120502","Routine"
2659,91,"20111109","Routine"
2659,,"20110513","Followup"
2659,89,"20110503","Routine"
2659,89,"20101116","Routine"
2664,88,"20130116","Routine"
2664,63,"20121017","Routine"
2664,90,"20120214","Routine"
2664,,"20110914","Followup"
2664,,"20110829","Followup"
2664,64,"20110819","Routine"
2664,86,"20101006","Routine"
2664,,"20101006","Complaint"
2664,,"20100521","Followup"
2667,98,"20121204","Routine"
2667,100,"20120314","Routine"
2667,100,"20110505","Routine"
2667,,"20101208","Followup"
2667,98,"20101201","Routine"
2667,100,"20100525","Routine"
2671,,"20130503","Followup"
2671,72,"20130501","Routine"
2671,,"20130111","Followup"
2671,,"20121219","Followup"
2671,,"20121213","Followup"
2671,,"20121109","Followup"
2671,,"20121102","Followup"
2671,,"20121102","Followup"
2671,71,"20121101","Routine"
2671,,"20120111","Followup"
2671,,"20120105","Followup"
2671,81,"20111222","Routine"
2671,71,"20110712","Routine"
2671,,"20110601","Non-inspection site visit"
2671,,"20110401","Followup"
2671,,"20110324","Followup"
2671,63,"20110323","Routine"
2671,,"20100606","Followup"
2671,62,"20100604","Routine"
2671,,"20100520","Non-inspection site visit"
2674,94,"20120607","Routine"
2674,96,"20111104","Routine"
2674,,"20110419","Followup"
2674,94,"20110317","Routine"
2674,,"20101116","Followup"
2674,88,"20101027","Routine"
2676,,"20120809","Followup"
2676,94,"20120725","Routine"
2676,98,"20111117","Routine"
2676,,"20110603","Followup"
2676,90,"20110526","Routine"
2676,98,"20101028","Routine"
2678,92,"20130508","Routine"
2678,,"20120828","Followup"
2678,,"20120823","Followup"
2678,82,"20120822","Routine"
2678,,"20120124","Followup"
2678,67,"20120117","Routine"
2678,,"20110616","Followup"
2678,82,"20110602","Routine"
2678,,"20101028","Non-inspection site visit"
2678,,"20101026","Followup"
2678,94,"20101018","Routine"
2682,90,"20120817","Routine"
2682,96,"20111019","Routine"
2682,,"20110516","Followup"
2682,88,"20110502","Routine"
2682,,"20100813","Followup"
2682,,"20100806","Routine"
2682,89,"20100806","Routine"
2683,,"20121113","Followup"
2683,89,"20121106","Routine"
2683,,"20121026","Non-inspection site visit"
2683,,"20120118","Followup"
2683,,"20120110","Non-inspection site visit"
2683,91,"20120109","Routine"
2683,,"20110525","Followup"
2683,,"20110520","Followup"
2683,90,"20110505","Routine"
2683,,"20100623","Followup"
2683,96,"20100621","Routine"
2684,88,"20121126","Routine"
2684,62,"20120124","Routine"
2684,,"20110401","Followup"
2684,69,"20110328","Routine"
2684,,"20101014","Complaint"
2688,,"20120905","Followup"
2688,87,"20120828","Routine"
2688,,"20120403","Followup"
2688,80,"20120322","Routine"
2688,,"20111005","Followup"
2688,94,"20110921","Routine"
2688,,"20110505","Followup"
2688,86,"20110426","Routine"
2688,,"20101029","Followup"
2688,72,"20101022","Routine"
2688,,"20100526","Followup"
2688,85,"20100519","Routine"
2689,98,"20130225","Routine"
2689,100,"20120523","Routine"
2689,100,"20110928","Routine"
2689,,"20110426","Followup"
2689,96,"20110419","Routine"
2689,96,"20100818","Routine"
2690,,"20120905","Followup"
2690,91,"20120828","Routine"
2690,,"20120222","Complaint"
2690,96,"20120222","Routine"
2690,,"20111102","Complaint"
2690,,"20111031","Non-inspection site visit"
2690,,"20111026","Complaint"
2690,96,"20110928","Routine"
2690,,"20110426","Followup"
2690,89,"20110419","Routine"
2690,98,"20100818","Routine"
2692,100,"20130118","Routine"
2692,98,"20120619","Routine"
2692,98,"20111027","Routine"
2692,88,"20110502","Routine"
2692,,"20101005","Followup"
2692,86,"20100924","Routine"
2697,,"20130207","Followup"
2697,,"20130110","Complaint"
2697,,"20121128","Followup"
2697,55,"20121126","Routine"
2697,,"20121126","Complaint"
2697,,"20111108","Followup"
2697,,"20111101","Followup"
2697,67,"20111025","Routine"
2697,,"20110420","Followup"
2697,,"20110307","Followup"
2697,56,"20110215","Routine"
2700,,"20120913","Followup"
2700,74,"20120912","Routine"
2700,70,"20110510","Routine"
2702,,"20130417","Followup"
2702,93,"20130410","Routine"
2702,,"20130328","Complaint"
2702,,"20121105","Followup"
2702,98,"20121023","Routine"
2702,,"20120501","Followup"
2702,96,"20120416","Routine"
2702,,"20111121","Followup"
2702,98,"20111109","Routine"
2702,96,"20101019","Routine"
2704,94,"20130508","Routine"
2704,,"20130410","Followup"
2704,81,"20120518","Routine"
2704,,"20120124","Followup"
2704,89,"20111205","Routine"
2704,89,"20110621","Routine"
2704,91,"20110113","Routine"
2704,,"20101118","Non-inspection site visit"
2704,100,"20100614","Routine"
2706,,"20130108","Followup"
2706,90,"20121024","Routine"
2706,90,"20120315","Routine"
2706,,"20120315","Followup"
2706,85,"20111109","Routine"
2706,,"20110519","Followup"
2706,84,"20110329","Routine"
2709,,"20120831","Followup"
2709,87,"20120822","Routine"
2709,90,"20120118","Routine"
2709,93,"20110719","Routine"
2709,,"20110307","Followup"
2709,81,"20110214","Routine"
2709,,"20110214","Complaint"
2709,,"20100805","Followup"
2709,89,"20100616","Routine"
2714,,"20121114","Non-inspection site visit"
2714,,"20121009","Complaint"
2714,96,"20121009","Routine"
2714,,"20120706","Followup"
2714,96,"20120608","Routine"
2714,,"20120111","Followup"
2714,92,"20120110","Routine"
2714,96,"20110715","Routine"
2714,89,"20110214","Routine"
2714,98,"20100805","Routine"
2716,,"20130426","Followup"
2716,90,"20130322","Routine"
2716,96,"20120301","Routine"
2716,90,"20110304","Routine"
2716,,"20100618","Followup"
2717,,"20121130","Followup"
2717,,"20121115","Followup"
2717,77,"20121113","Routine"
2717,,"20120130","Non-inspection site visit"
2717,,"20120126","Non-inspection site visit"
2717,90,"20120124","Routine"
2717,88,"20110817","Routine"
2717,,"20110322","Followup"
2717,90,"20110105","Routine"
2717,,"20101104","Complaint"
2717,,"20101012","Complaint"
2717,,"20100929","Complaint"
2717,,"20100827","Complaint"
2717,94,"20100602","Routine"
2721,,"20130129","Followup"
2721,98,"20130114","Routine"
2721,,"20120906","Followup"
2721,90,"20120820","Routine"
2721,,"20120416","Complaint"
2721,,"20120314","Followup"
2721,96,"20120302","Routine"
2721,,"20120214","Non-inspection site visit"
2721,,"20120209","Non-inspection site visit"
2721,,"20120203","Complaint"
2721,,"20111222","Complaint"
2721,,"20111214","Complaint"
2721,,"20111005","Followup"
2721,77,"20110929","Routine"
2721,,"20101004","Complaint"
2721,,"20100908","Followup"
2721,90,"20100825","Routine"
2724,,"20121022","Followup"
2724,83,"20121010","Routine"
2724,,"20120629","Followup"
2724,,"20120602","Routine Non-Food Facility"
2724,91,"20120321","Routine"
2724,,"20110722","Followup"
2724,86,"20110624","Routine"
2724,,"20101223","Followup"
2724,,"20101203","Non-inspection site visit"
2724,82,"20101115","Routine"
2725,,"20121003","Followup"
2725,91,"20120925","Routine"
2725,92,"20120117","Routine"
2725,93,"20110427","Routine"
2725,87,"20101027","Routine"
2731,100,"20130509","Routine"
2731,92,"20120921","Routine"
2731,92,"20120130","Routine"
2731,,"20120130","Foodborne Illness Investigation"
2731,92,"20111222","Routine"
2731,,"20110728","Followup"
2731,98,"20110728","Routine"
2731,96,"20110119","Routine"
2732,,"20121221","Followup"
2732,90,"20121210","Routine"
2732,,"20120515","Complaint"
2732,,"20120413","Followup"
2732,96,"20120405","Routine"
2732,,"20110915","Followup"
2732,93,"20110908","Routine"
2732,,"20110222","Followup"
2732,86,"20110209","Routine"
2732,100,"20100623","Routine"
2733,,"20130122","Followup"
2733,84,"20130115","Routine"
2733,,"20120717","Followup"
2733,88,"20120709","Routine"
2733,,"20110802","Followup"
2733,,"20110726","Followup"
2733,,"20110719","Followup"
2733,86,"20110711","Routine"
2733,,"20110105","Followup"
2733,,"20101222","Followup"
2733,84,"20101215","Routine"
2737,92,"20121203","Routine"
2737,100,"20120227","Routine"
2737,100,"20110630","Routine"
2737,,"20101122","Followup"
2737,93,"20101020","Routine"
2738,,"20121016","Followup"
2738,,"20120911","New Ownership"
2738,79,"20120809","Routine"
2738,,"20110818","Followup"
2738,,"20110816","Followup"
2738,57,"20110815","Routine"
2738,,"20101201","Followup"
2738,51,"20101006","Routine"
2739,,"20120615","Followup"
2739,85,"20120529","Routine"
2739,,"20111208","Followup"
2739,,"20111206","Followup"
2739,84,"20111118","Routine"
2739,86,"20110408","Routine"
2739,,"20100927","Followup"
2739,89,"20100916","Routine"
2743,98,"20121010","Routine"
2743,92,"20120302","Routine"
2743,,"20111005","Followup"
2743,92,"20110926","Routine"
2743,,"20110512","Complaint"
2743,,"20110207","Followup"
2743,86,"20110110","Routine"
2749,91,"20130508","Routine"
2749,92,"20120815","Routine"
2749,98,"20120117","Routine"
2749,94,"20110602","Routine"
2749,94,"20101029","Routine"
2749,96,"20100519","Routine"
2750,,"20120510","Followup"
2750,94,"20120503","Routine"
2750,,"20111110","Followup"
2750,96,"20111107","Routine"
2750,,"20110617","Followup"
2750,86,"20110609","Routine"
2750,,"20101108","Followup"
2750,88,"20101101","Routine"
2751,,"20130510","Followup"
2751,91,"20130415","Routine"
2751,,"20130213","Non-inspection site visit"
2751,98,"20120510","Routine"
2751,,"20120302","Non-inspection site visit"
2751,,"20120120","Non-inspection site visit"
2751,,"20111117","Followup"
2751,,"20111103","Followup"
2751,85,"20111025","Routine"
2751,,"20111011","Non-inspection site visit"
2751,,"20110505","Followup"
2751,,"20110505","Complaint"
2751,84,"20110428","Routine"
2751,,"20101216","Followup"
2751,75,"20101209","Routine"
2752,92,"20121003","Routine"
2752,84,"20120516","Routine"
2752,94,"20111101","Routine"
2752,,"20110513","Followup"
2752,76,"20110504","Routine"
2752,,"20101206","Followup"
2752,83,"20101122","Routine"
2755,94,"20121114","Routine"
2755,96,"20120112","Routine"
2755,,"20110526","Followup"
2755,88,"20110517","Routine"
2755,,"20101123","Followup"
2755,88,"20101109","Routine"
2756,,"20130226","Followup"
2756,,"20130219","Followup"
2756,94,"20130212","Routine"
2756,92,"20120531","Routine"
2756,,"20110804","Followup"
2756,96,"20110721","Routine"
2756,98,"20101213","Routine"
2758,94,"20130212","Routine"
2758,93,"20120112","Routine"
2758,,"20110630","Followup"
2758,91,"20110623","Routine"
2758,,"20110223","Complaint"
2758,,"20110218","Complaint"
2758,,"20110216","Complaint"
2758,,"20101215","Followup"
2758,90,"20101201","Routine"
2759,94,"20121126","Routine"
2759,,"20120601","Followup"
2759,98,"20120525","Routine"
2759,,"20111130","Followup"
2759,,"20111128","Followup"
2759,87,"20111025","Routine"
2759,,"20110309","Followup"
2759,78,"20110225","Routine"
2764,,"20121219","Followup"
2764,90,"20121128","Routine"
2764,,"20120524","Followup"
2764,98,"20120511","Routine"
2764,,"20120103","Followup"
2764,,"20111222","Followup"
2764,86,"20111208","Routine"
2764,,"20101101","Followup"
2764,89,"20101007","Routine"
2766,,"20130419","Followup"
2766,87,"20130412","Routine"
2766,96,"20120905","Routine"
2766,98,"20120223","Routine"
2766,,"20111110","Followup"
2766,,"20111104","Followup"
2766,74,"20111025","Routine"
2766,,"20110921","Complaint"
2766,,"20110920","Foodborne Illness Investigation"
2766,,"20110517","Followup"
2766,82,"20110516","Routine"
2766,90,"20101005","Routine"
2767,,"20130213","Followup"
2767,88,"20130124","Routine"
2767,82,"20120515","Routine"
2767,,"20110801","Followup"
2767,96,"20110719","Routine"
2767,,"20110209","Followup"
2767,96,"20110126","Routine"
2767,,"20101012","Followup"
2767,,"20101006","Followup"
2767,76,"20101005","Routine"
2767,,"20100601","Followup"
2767,79,"20100525","Routine"
2768,98,"20130214","Routine"
2768,98,"20120629","Routine"
2768,100,"20111221","Routine"
2768,100,"20110629","Routine"
2768,,"20100929","Followup"
2768,,"20100927","Followup"
2768,96,"20100920","Routine"
2771,,"20121116","Complaint"
2771,100,"20120606","Routine"
2771,100,"20120120","Routine"
2771,,"20110711","Complaint Followup"
2771,,"20110708","Complaint"
2771,100,"20110701","Routine"
2771,,"20110421","Complaint"
2771,,"20110401","Followup"
2771,94,"20110202","Routine"
2771,,"20110202","Complaint"
2771,,"20101021","Followup"
2771,88,"20101014","Routine"
2773,,"20121023","Followup"
2773,98,"20120921","Routine"
2773,94,"20120320","Routine"
2773,,"20111005","Followup"
2773,94,"20110926","Routine"
2773,,"20110207","Followup"
2773,88,"20110110","Routine"
2777,100,"20121024","Routine"
2777,100,"20120323","Routine"
2777,100,"20110920","Routine"
2777,100,"20110405","Routine"
2777,100,"20101109","Routine"
2778,98,"20121219","Routine"
2778,100,"20120522","Routine"
2778,91,"20111121","Routine"
2778,94,"20110510","Routine"
2780,100,"20130319","Routine"
2780,100,"20120913","Routine"
2780,100,"20120222","Routine"
2780,100,"20110811","Routine"
2780,,"20110811","Followup"
2780,98,"20110207","Routine"
2780,100,"20100818","Routine"
2784,100,"20121009","Routine"
2784,,"20120316","Followup"
2784,100,"20120316","Routine"
2784,98,"20110901","Routine"
2784,100,"20110204","Routine"
2784,,"20110204","Followup"
2784,98,"20101116","Routine"
2784,,"20100920","Complaint"
2784,,"20100908","Complaint"
2785,,"20121217","Followup"
2785,,"20121128","Followup"
2785,84,"20121114","Routine"
2785,,"20120118","Non-inspection site visit"
2785,,"20120113","Followup"
2785,,"20120105","Followup"
2785,73,"20120104","Routine"
2785,,"20111018","Followup"
2785,,"20110922","Followup"
2785,71,"20110914","Routine"
2785,,"20110719","Non-inspection site visit"
2785,,"20110613","Followup"
2785,,"20110603","Followup"
2785,,"20110518","Followup"
2785,76,"20110510","Routine"
2785,,"20101014","Followup"
2785,,"20101007","Followup"
2785,,"20100930","Followup"
2785,67,"20100929","Routine"
2788,,"20120420","Followup"
2788,86,"20120328","Routine"
2788,98,"20110314","Routine"
2788,,"20100719","Followup"
2788,92,"20100716","Routine"
2790,,"20121005","Followup"
2790,,"20120928","Followup"
2790,92,"20120921","Routine"
2790,90,"20111129","Routine"
2790,,"20110512","Followup"
2790,86,"20110411","Routine"
2790,,"20100608","Followup"
2790,69,"20100524","Routine"
2796,91,"20120829","Routine"
2796,91,"20111222","Routine"
2796,,"20110816","Complaint"
2796,,"20110621","Followup"
2796,,"20110609","Followup"
2796,98,"20110602","Routine"
2797,87,"20130107","Routine"
2797,82,"20120403","Routine"
2797,,"20111012","Followup"
2797,87,"20110926","Routine"
2797,92,"20110412","Routine"
2797,,"20101202","Followup"
2797,,"20101118","Followup"
2797,80,"20101109","Routine"
2797,,"20100629","Followup"
2797,86,"20100614","Routine"
2798,,"20121023","Followup"
2798,83,"20121002","Routine"
2798,,"20121002","Complaint"
2798,88,"20120607","Routine"
2798,,"20111207","Followup"
2798,86,"20111201","Routine"
2798,,"20110909","Followup"
2798,86,"20110614","Routine"
2798,,"20110105","Followup"
2798,73,"20101209","Routine"
2799,,"20130422","New Construction"
2799,98,"20120904","Routine"
2799,96,"20120209","Routine"
2799,96,"20110729","Routine"
2799,96,"20110111","Routine"
2799,96,"20100526","Routine"
2803,90,"20121213","Routine"
2803,96,"20120206","Routine"
2803,96,"20110721","Routine"
2803,96,"20110202","Routine"
2805,92,"20120928","Routine"
2805,94,"20120229","Routine"
2805,90,"20110803","Routine"
2805,,"20110414","Non-inspection site visit"
2805,,"20110106","Followup"
2805,98,"20101221","Routine"
2807,,"20130104","Followup"
2807,90,"20121226","Routine"
2807,,"20120327","Followup"
2807,89,"20120223","Routine"
2807,,"20110826","Followup"
2807,88,"20110816","Routine"
2807,,"20110210","Followup"
2807,88,"20110201","Routine"
2808,,"20121207","Complaint"
2808,,"20121003","Complaint"
2808,82,"20120904","Routine"
2808,,"20120103","Complaint"
2808,86,"20120103","Routine"
2808,82,"20110719","Routine"
2809,94,"20120801","Routine"
2809,,"20120801","Followup"
2809,,"20110706","Followup"
2809,91,"20110629","Routine"
2809,100,"20101203","Routine"
2810,100,"20130425","Routine"
2810,100,"20120926","Routine"
2810,100,"20120224","Routine"
2810,100,"20110825","Routine"
2810,100,"20110217","Routine"
2810,100,"20100629","Routine"
2815,,"20120627","Followup"
2815,92,"20120620","Routine"
2815,,"20111220","Followup"
2815,,"20111220","Complaint"
2815,87,"20111213","Routine"
2815,,"20110329","Followup"
2815,,"20110329","Complaint"
2815,,"20110321","Complaint"
2815,84,"20110321","Routine"
2815,,"20110321","Complaint"
2815,,"20110111","Complaint Followup"
2815,,"20101115","Complaint"
2815,,"20101102","Complaint"
2815,,"20100804","Complaint"
2815,,"20100804","Followup"
2815,,"20100722","Complaint"
2815,,"20100519","Followup"
2818,96,"20130103","Routine"
2818,96,"20120423","Routine"
2818,96,"20110921","Routine"
2818,96,"20110831","Routine"
2818,98,"20110325","Routine"
2818,100,"20100708","Routine"
2820,86,"20120611","Routine"
2820,90,"20110630","Routine"
2820,96,"20100714","Routine"
2821,,"20120418","Followup"
2821,94,"20120321","Routine"
2821,,"20110908","Followup"
2821,90,"20110714","Routine"
2821,,"20110107","Followup"
2821,90,"20101209","Routine"
2823,88,"20121219","Routine"
2823,,"20120229","Followup"
2823,92,"20120201","Routine"
2823,,"20111021","Followup"
2823,96,"20111011","Routine"
2823,,"20110304","Followup"
2823,96,"20110301","Routine"
2823,,"20100713","Followup"
2823,87,"20100701","Routine"
2826,,"20130321","Followup"
2826,,"20130320","Followup"
2826,74,"20130319","Routine"
2826,,"20120427","Followup"
2826,,"20120329","Followup"
2826,78,"20120328","Routine"
2826,,"20110518","Followup"
2826,,"20110504","Followup"
2826,69,"20110425","Routine"
2826,,"20110104","Followup"
2826,,"20101119","Followup"
2826,75,"20101028","Routine"
2826,,"20100908","Non-inspection site visit"
2827,,"20121101","Followup"
2827,79,"20121030","Routine"
2827,,"20120215","Followup"
2827,,"20120201","Followup"
2827,90,"20120125","Routine"
2827,,"20110705","Followup"
2827,88,"20110629","Routine"
2827,,"20110628","Non-inspection site visit"
2827,,"20110615","Non-inspection site visit"
2827,,"20100712","Followup"
2827,98,"20100623","Routine"
2828,98,"20130207","Routine"
2828,,"20120712","Followup"
2828,94,"20120627","Routine"
2828,,"20120123","Followup"
2828,,"20120111","Followup"
2828,93,"20111216","Routine"
2828,,"20110623","Followup"
2828,90,"20110615","Routine"
2828,,"20100826","Followup"
2828,,"20100824","Followup"
2828,87,"20100817","Routine"
2829,90,"20120524","Routine"
2829,100,"20111214","Routine"
2829,98,"20110513","Routine"
2833,,"20130220","Followup"
2833,83,"20130212","Routine"
2833,,"20120703","Followup"
2833,85,"20120626","Routine"
2833,,"20120626","Complaint"
2833,,"20111212","Followup"
2833,,"20111202","Followup"
2833,74,"20111201","Routine"
2833,,"20111201","Followup"
2833,,"20110615","Followup"
