"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
70126,"MONSTER PARK"," CANDLESTICK PARK STADIUM  ","San Francisco","CA",,,,
70131,"HILTON SF FINANCIAL DISTRICT","750 KEARNY ST ","San Francisco","CA",,,,
70132,"SAMOVAR TEA LOUNGE YERBA BUENA LLC","730 HOWARD ST ","San Francisco","CA","94103",,,""
70137,"REVEILLE COFFEE CO.","200 COLUMBUS ST ","San Francisco","CA","94133",,,""
70138,"THRIVE CLEANSE","3330 STEINER ST ","San Francisco","CA","94123","37.799955","-122.437677",
70140,"SAMOVAR TEA LOUNGE ZEN VALLEY LLC","297 PAGE ST ","San Francisco","CA","94102",,,
70141,"TANK 18 WINERY","1345 HOWARD ST ","San Francisco","CA","94103",,,
70142,"ROSA MEXICANO","30 MISSION ST ","San Francisco","CA","94105",,,
70143,"RICE PADDY","850 FOLSOM ST ","San Francisco","CA","94107",,,
70148,"BALANCOIRE","2565 MISSION ST.","San Francisco","CA","94110",,,"+14157306425"
70154,"PACIFIC PUFFS #2"," OFF THE GRID  ","San Francisco","CA","94123",,,"+14157885921"
70155,"THE CRÈME BRULEE CART","865 MARKET ST ","San Francisco","CA","94103",,,
70171,"EDDY'S FOOTHILL, INC.","3004 SAN BRUNO AVE ","San Francisco","CA","94134",,,
70173,"MAZE CAFÉ","4134 GEARY BLVD ","San Francisco","CA","94118",,,
70182,"TARGET - STARBUCKS","789 MISSION ST ","San Francisco","CA","94103",,,
70184,"KITCHEN STORY CAFÉ","3499 16TH ST ","San Francisco","CA","94114",,,"+14155939663"
70207,"TEN REN TEA","550 GRANT AVE ","San Francisco","CA","94108",,,""
70210,"MARCUS RIOS","1800 MISSION ST ","San Francisco","CA","94103","37.76824","-122.420035","+14155353113"
70211,"CP - NAPA NOODLE"," CANDLESTICK PARK  UC, SEC. 35","San Francisco","CA","94124",,,""
70216,"BIG JOE'S BROILLER #2","717 MONTEREY BLVD ","San Francisco","CA","94127",,,"+14155458711"
70217,"SUN SUN TRADING CO.","1226 STOCKTON ST ","San Francisco","CA","94133",,,""
70220,"TRADER JOE'S #200","1095 HYDE ST ","San Francisco","CA","94109",,,""
70225,"ARGUELLO MARKET CORP.","782 ARGUELLO BLVD ","San Francisco","CA","94118",,,"+14155755121"
7024,"JERUSULEM","1300 FITZGERALD AVE ","San Francisco","CA","94124","37.722087","-122.393214",""
70254,"DYNAMO DONUT AND COFFEE","110 YACHT RD ","San Francisco","CA","94123",,,""
70258,"JIMMY JOHN'S - GALLERIA","50 POST ST SPACE 64A","San Francisco","CA","94104","37.789064","-122.402861",""
70268,"CENTERPLATE","490 JAMESTOWN AVE ","San Francisco","CA","94124",,,
70269,"SAN FRANCISCO BEST BURRITOS","1035 GEARY ST ","San Francisco","CA","94102",,,
70281,"SHAI LAI SEAFOOD RESTAURANT","6253 GEARY BLVD ","San Francisco","CA","94121",,,"+14155617349"
70282,"NESPRESSO BOUTIQUE BAR","90 GRANT AVE ","San Francisco","CA","94108",,,
70285,"TWO SON'S SANDWICHES","2249 17TH ST ","San Francisco","CA","94103",,,
703,"THEM KY RESTAURANT","717 ELLIS ST ","San Francisco","CA","94109","37.784193","-122.417967",""
70305,"GHIRARDELLI CHOCOLATE MARKETPLACE","900 NORTH POINT ST #301","San Francisco","CA","94109",,,"+14155473938"
70306,"BAAN/ALCHEMIST","685 03RD ST ","San Francisco","CA","94107",,,
70309,"GHIRARDELLI CHOCOLATE","2 NEW MONTGOMERY ST ","San Francisco","CA","94105",,,
70311,"EJIGAYEHU ATLAW","331 CORTLAND AVE ","San Francisco","CA","94110","37.739294","-122.418334","+14158801801"
70313,"SF LIVING GREENS","1501 CORTLAND AVE ","San Francisco","CA","94110","37.739764","-122.409475","+14155609513"
70320,"INKAS RESTAURANT","3299 MISSION ST ","San Francisco","CA","94110",,,
70321,"SLIDERBAR","2295 MARKET ST ","San Francisco","CA","94114",,,"+14155437700"
70323,"3M BAYVIEW MARKET","3801 03RD ST #114","San Francisco","CA","94124",,,""
70324,"EAT IT UP, BUTTER CUP!"," HUNTERS POINT BLDG. 110 SHIPYARD  ","San Francisco","CA",,,,
7033,"SUNSET STRIP","2601 JUDAH STREET","San Francisco","CA","94122","37.761083","-122.490019",""
7036,"J & R GROCERY INC","1322 NORIEGA ST ","San Francisco","CA","94122","37.754178","-122.478021",""
70365,"THE CHAPEL","777 VALENCIA ST ","San Francisco","CA","94110",,,"+14150861354"
70379,"S & E CAFÉ","2406 19TH AVE ","San Francisco","CA","94116",,,"+14155303961"
70380,"CITY SMOKE HOUSE, LLC","377 BAY ST ","San Francisco","CA","94133",,,""
70395,"AYUTLA RESTAURANT","2778 24TH ST ","San Francisco","CA","94110","37.752918","-122.407791",
70396,"DRAKE","508 04TH ST ","San Francisco","CA","94107",,,
70404,"ELEVASIAN","428 11TH ST ","San Francisco","CA",,,,
70408,"OPERA PLAZA DELI","601 VAN NESS AVE SUITE K","San Francisco","CA","94102","37.781454","-122.420644",
70416,"STARBUCKS COFFEE","100 01ST ST ","San Francisco","CA","94105",,,
70418,"SAN FRANCISCO COOKING SCHOOL","690 VAN NESS AVE ","San Francisco","CA","94102",,,""
70425,"PEETS COFFEE & TEA","1509 SLOAT BLVD ","San Francisco","CA","94132",,,"+14150592100"
70429,"SAN DONG DELUXE","1042 TARAVAL ST ","San Francisco","CA","94116","37.742998","-122.477391","+14155801602"
70434,"TOASTIES","850 ULLOA ST ","San Francisco","CA","94127","37.740944","-122.46573","+14155664677"
70446,"BEACON COFFEE & PANTRY","805 COLUMBUS AVE ","San Francisco","CA","94133",,,""
70452,"KENNEDY MARKET & DELI","4600 03RD ST ","San Francisco","CA","94124","37.736301","-122.390293","+14155285560"
70453,"ROCKIN CRAWFISH","4724 GEARY BLVD ","San Francisco","CA","94118",,,
70459,"GARAJE","475 03RD ST ","San Francisco","CA","94107","37.781572","-122.396081",
70472,"PIA'S AMAZING PIZZA"," OFF THE GRID  ","San Francisco","CA",,,,
7048,"VOICE OF PENTECOST ACADEMY","1970 OCEAN AVE ","San Francisco","CA","94127",,,"+14155330105"
70486,"7 ELEVEN #2366-35696A","221 SANSOME ST ","San Francisco","CA","94104",,,"+14155383434"
70487,"OSHA THAI CAFÉ","2922 DIAMOND ST ","San Francisco","CA","94131","37.733112","-122.434323","+14155586742"
70494,"THE LITTLE CHIHUAHUA MEXICAN RESTAURANT","581 VALENCIA ST ","San Francisco","CA","94110","37.763664","-122.421736","+14155207111"
70495,"POLLO CAMPERO","2740 MISSION ST ","San Francisco","CA","94110",,,"+14153202990"
70499,"THE AMERICAN GRILLED CHEESE KITCHEN","2400 HARRISON STREET","San Francisco","CA","94110","37.758907","-122.412495",
70515,"REDFORD","673 GEARY ST ","San Francisco","CA","94102","37.786573","-122.414337",""
70516,"SHABU HOUSE","2608 OCEAN AVE ","San Francisco","CA","94132","37.731746","-122.473318","+14155588800"
70521,"ESTRELLA TAQUERIA","380 BUSH ST #5","San Francisco","CA","94104",,,""
7054,"CITY DISCOUNT MEAT & GROCERY M","2298 MISSION ST ","San Francisco","CA","94110","37.760268","-122.419291",""
70543,"BAO AND BOWL"," OFF THE GRID  ","San Francisco","CA",,,,
70546,"SALT AND HONEY CATERING","1380 GROVE ST ","San Francisco","CA","94117",,,
70547,"PARLOR 1255","1255 BATTERY ST STE. 700","San Francisco","CA","94111",,,""
70549,"EVOLUTION FRESH #17863","2201 FILLMORE ST ","San Francisco","CA","94115","37.789983","-122.434074",
7056,"FRESH MEAT MARKET","2704 MISSION ST","San Francisco","CA","94110","37.753722","-122.418659","+14155558044"
70561,"PRIME DIP 455 MARKET","455 MARKET ST STE. 160","San Francisco","CA","94105",,,
70562,"DUNYA BISTRO","1609 POLK ST ","San Francisco","CA","94109","37.791694","-122.420944",""
70566,"KATANA YA JAPANESE RESTAURANT","430 GEARY ST  ","San Francisco","CA","94102","37.787128","-122.410365",""
70579,"MR. CHEF","1117 FILLMORE ST","San Francisco","CA","94115","37.779853","-122.432034",
70580,"333"," OFF THE GRID  ","San Francisco","CA",,,,
7059,"EL SALVADORENO MARKET","3368 19TH ST ","San Francisco","CA","94110","37.760288","-122.418602","+14155821447"
70591,"GRAFFEATS GUERRILLA DINING LLC","2175 HARRISON ST ","San Francisco","CA","94110",,,
70603,"GRAND HYATT - THE COFFEE BAR","345 STOCKTON ST MEZZANINE","San Francisco","CA","94108",,,""
70604,"GRAND HYATT - ONE UP RESTAURANT","345 STOCKTON ST ","San Francisco","CA","94108",,,""
70605,"GRAND HYATT - ONE UP BAR","345 STOCKTON ST MEZZANINE","San Francisco","CA","94108",,,""
70606,"TAVA INDIAN KITCHEN","163 02ND ST 100","San Francisco","CA","94105",,,
70619,"TENGLONG CHINESE RESTAURANT","208 CLEMENT ST ","San Francisco","CA","94118","37.783108","-122.461482",
70631,"EAT IT UP, BUTTERCUP","3861 24TH ST ","San Francisco","CA","94114",,,""
70640,"DESSERT PA PA","2255 JUDAH ST ","San Francisco","CA","94122",,,
70641,"CAFÉ EUROPA","4318 CALIFORNIA ST ","San Francisco","CA","94118","37.785108","-122.463874",
70651,"CUP & CAKE CAFÉ","PIER 39  SPACE D-13","San Francisco","CA","94133",,,
70657,"BOARDWALK EATS","428 11TH ST ","San Francisco","CA",,,,
70661,"DELI AND","124 MONTGOMERY ST ","San Francisco","CA","94104","37.790287","-122.402136",""
70682,"FLING CONFECTIONS","2565 03RD ST SUITE 307","San Francisco","CA","94107",,,
70683,"SUSHI EXPRESS","167 11TH ST ","San Francisco","CA","94103",,,
70685,"5 DEGREE TEA HOUSE","2527 SAN BRUNO AVE ","San Francisco","CA","94134","37.729753","-122.40447","+14155828233"
70686,"SF PRIVATE CHEF","2501 PHELPS ST ","San Francisco","CA","94124",,,"+14155817647"
70687,"THAI NGHIEP KY","1429 NORIEGA ST ","San Francisco","CA","94122","37.754064","-122.478942",""
70702,"OSSO STEAKHOUSE","1177 CALIFORNIA ST ","San Francisco","CA","94108",,,"+14155776776"
70705,"CRÈME BRULEE TO GO","870 MARKET ST ","San Francisco","CA","94108",,,
70707,"JULIE'S HOTDOGS","2401 MISSION ST ","San Francisco","CA","94110",,,"+14155578041"
70708,"EL CALAMAR"," OFF THE GRID  ","San Francisco","CA",,,,
70713,"UNI'S DELI","1200 VERMONT ST ","San Francisco","CA","94110","37.754258","-122.403535",""
70717,"TOAST EATERY SF","1601 POLK ST ","San Francisco","CA","94109","37.791683","-122.420944",""
70723,"HOTEL PALOMAR & FIFTH FLOOR RESTAURANT","12 04TH ST 5/F","San Francisco","CA","94103","37.785388","-122.405369",
70724,"TU LAN VIETNAMESE RESTAURANT","8 06TH ST ","San Francisco","CA","94103","37.782103","-122.410212",
70725,"TERRIFIC THAI BISTRO","494 HAIGHT ST ","San Francisco","CA","94117","37.772178","-122.430234",
70747,"CORNER CAFÉ","5800 03RD ST SUITE C1001","San Francisco","CA","94124",,,
70749,"PACIFIC PUFFS","865 MARKET ST SUITE C28B","San Francisco","CA",,,,
70751,"UN CAFECITO","335 JONES ST ","San Francisco","CA","94102",,,
70754,"CREPE & CURRY","5 EMBARCADERO CENTER  ","San Francisco","CA","94111","37.794168","-122.396457",
70755,"NORTH POINT MARKET","3098 POLK ST ","San Francisco","CA","94109","37.805281","-122.423563",""
70757,"THE MELT","710 03RD ST ","San Francisco","CA","94107",,,
70758,"BURGER KING 9365","3900 GEARY BLVD ","San Francisco","CA","94118","37.781248","-122.461251",
70768,"HEIDI PIES","1 UNITED NATIONS PLAZA  ","San Francisco","CA","94102",,,""
70776,"CRUMBVILLE","3516 BALBOA ST ","San Francisco","CA","94121","37.775816","-122.496443","+14157408549"
70778,"HONEY B, INC.","2201 CLEMENT ST ","San Francisco","CA","94121",,,
70779,"DAVIDS TEA","845 MARKET ST #13","San Francisco","CA",,,,""
70780,"DARIOUSH INC.","800 CHESTNUT ST ","San Francisco","CA","94133","37.803308","-122.417044",""
70789,"HONDURAS RESTAURANT LOS CATRACHO","4423 MISSION ST ","San Francisco","CA","94112","37.727304","-122.432693",
70791,"MARTHA & BROS. COFFEE","401 IRVING ST ","San Francisco","CA",,,,"+14155766483"
70797,"CAFÉ DU SOLEIL","345 03RD ST ","San Francisco","CA","94107",,,
708,"CVE, INC. (409 )","101 GROVE ST","San Francisco","CA","94102","37.778384","-122.418696",""
70802,"SIMPLY MOCHI","428 11TH ST ","San Francisco","CA",,,,
70810,"NEW ANNA BAKERY","715 CLAY ST ","San Francisco","CA","94108","37.794372","-122.405001",""
70823,"TOMA","3318 STEINER ST ","San Francisco","CA","94123","37.799997","-122.437726",""
70824,"STANZA COFFEE","3126 16TH ST ","San Francisco","CA","94103",,,"+14155302538"
70836,"LUNCHBOX CAFÉ","1455 MARKET ST ","San Francisco","CA","94103",,,
70847,"THE CRÈME BRULEE CART","3251 20TH AVE ","San Francisco","CA","94132",,,
70849,"TACOS EL TRIUNFO","280 BAYSHORE BLVD ","San Francisco","CA","94124",,,
7085,"VALENCIA WHOLE FOODS","999 VALENCIA ST ","San Francisco","CA","94110","37.757054","-122.421076","+14155280231"
70856,"20 SPOT MISSION, LLC","3565 20TH ST ","San Francisco","CA","94110",,,"+14155930622"
70865,"CANA","500 FLORIDA STREET","San Francisco","CA","94110","37.762617","-122.411195",
7087,"VALENCIA FARMER'S MARKET","1299 VALENCIA ST","San Francisco","CA","94110","37.752162","-122.420585","+14155286863"
70884,"CRAFTHOUSE","3853 24TH ST ","San Francisco","CA","94114","37.751603","-122.428758","+14155271597"
70890,"GODIVA CHOCOLATIER","845 MARKET ST SPACE FE-13B","San Francisco","CA",,,,
70892,"HAPPY CAFÉ","952 CLEMENT ST ","San Francisco","CA","94118","37.782718","-122.469492",
709,"MONG THU COFFEE SHOP","248 HYDE ST","San Francisco","CA","94102","37.783041","-122.415719",""
70912,"FOLSOM STREET FOUNDRY, LLC","1425 FOLSOM ST ","San Francisco","CA",,,,
70914,"FIOR D' ITALIA","2237 MASON ST","San Francisco","CA","94133","37.804303","-122.413364",""
70915,"79","707 SUTTER ST ","San Francisco","CA","94109","37.788753","-122.412137",""
70920,"STOCK IN TRADE","2036 LOMBARD ST ","San Francisco","CA","94123",,,""
70921,"HOTEL REX - LIBRARY BAR","562 SUTTER ST ","San Francisco","CA","94102","37.789108","-122.409724",""
70922,"EXPRESSO SUBITO","84 02ND ST ","San Francisco","CA",,,,
70929,"LINDA'S DELI","1026 TARAVAL ST ","San Francisco","CA","94116","37.742998","-122.477391","+14155661446"
7093,"DIVISADERO HEALTH HAVEN","621 DIVISADERO ST ","San Francisco","CA","94117","37.775185","-122.4379",""
70939,"LA FROMAGERIE","2425 03RD ST ","San Francisco","CA","94107",,,
70945,"AMAWELE'S SOUTH AFRICAN KITCHEN"," HUNTER'S POINT SHIPYARD, BLDG. #110  ","San Francisco","CA","94124",,,
70946,"AMAWELE'S SOUTH AFRICAN KITCHEN","101 SPEAR ST ","San Francisco","CA","94105",,,
70949,"SAISON","178 TOWNSEND ST ","San Francisco","CA","94107",,,""
7095,"ABE'S MARKET","378 FILLMORE ST ","San Francisco","CA","94117","37.772822","-122.430498","+14155862576"
70951,"LYCHEE CAFÉ","2305 IRVING ST ","San Francisco","CA","94122","37.763274","-122.482557","+14155601826"
70960,"THE ONE SUSHI & LOUNGE","429 GOUGH ST ","San Francisco","CA","94102","37.777273","-122.423084",""
70961,"OUR LADY OF THE VISITACION SCHOOL","785 SUNNYDALE AVE ","San Francisco","CA","94134",,,
70970,"JOPLIN'S","1568 HAIGHT ST ","San Francisco","CA","94117","37.769888","-122.448093",
70975,"MONSTER PARK TRUCK EXTENSION"," CANDLESTICK PARK  ","San Francisco","CA","94124",,,""
70981,"GIOVANNI'S PIZZA BISTRO","3839 MISSION ST ","San Francisco","CA","94110","37.73558","-122.424568",
70982,"LELAND MARKET","65 LELAND AVE ","San Francisco","CA","94134","37.711725","-122.40515","+14155840132"
70983,"M.Y. CHINA","845 MARKET ST STE. 400","San Francisco","CA","94103",,,
70985,"DOLORES CORNER","1600 DOLORES ST","San Francisco","CA","94110","37.743814","-122.424534","+14155691745"
70986,"SCHULZIES BREAD PUDDING","364 HAYES ST ","San Francisco","CA","94102","37.776988","-122.422314",
70993,"SUBWAY SANWICH #56406","595 BUCKINGHAM WAY SUIT 587","San Francisco","CA","94132",,,"+14155981866"
70996,"HONG KONG LOUNGE","5322 GEARY BLVD ","San Francisco","CA","94121","37.780538","-122.476632",
71,"KAPPA RESTAURANT","1700 POST ST K","San Francisco","CA","94115","37.785567","-122.430074","+14155676004"
71012,"LITTLE PARIS","1131 STOCKTON ST ","San Francisco","CA","94133",,,""
71031,"RICKYBOBBY","400 HAIGHT ST.","San Francisco","CA",,"37.77253","-122.42881",
71034,"CAFÉ ALGIERS & DELI","50 BEALE ST SUITE 103","San Francisco","CA","94105",,,
71036,"THE BURR-EATERY","428 11TH ST ","San Francisco","CA","94103",,,""
71042,"YOPPI FROZEN YOGURT & GELATO","3251 20TH AVE SUITE 160","San Francisco","CA","94132",,,"+14155241092"
7105,"CENTRAL HAIGHT MARKET","1301 HAIGHT ST ","San Francisco","CA","94117","37.77036","-122.4437","+14155625203"
71056,"THE IRON CACTUS","683 04TH ST ","San Francisco","CA","94107","37.77741","-122.395283",
71057,"THE CREAMERY","685 04TH ST ","San Francisco","CA","94107","37.777393","-122.39526",
71058,"AL RAYAN MOUNTAIN","1400 SUTTER ST","San Francisco","CA","94109","37.7874","-122.423461","+14155290049"
71065,"CHUTNEY USA, INC.","511 JONES ST ","San Francisco","CA","94102","37.786044","-122.413054",""
71067,"BANCARELLA","350 POWELL ST ","San Francisco","CA","94102",,,""
71071,"THAI 4 YOU","807 ELLIS ST","San Francisco","CA","94109","37.78397","-122.419479",""
71077,"TURTLE TOWER EXPRESS","1650 HOLLOWAY AVE C-134","San Francisco","CA","94132",,,"+14155380127"
7108,"ARLEQUIN WINE MERCHANT","384 HAYES ST ","San Francisco","CA","94102","37.777014","-122.422344",""
71081,"CHROME COFFEE BAR","580 04TH ST ","San Francisco","CA","94107",,,"+14155267581"
71082,"STARBUCKS COFFEE","201 03RD ST  ","San Francisco","CA","94103",,,
71087,"THE ROOSEVELT","2817 24TH ST ","San Francisco","CA","94110","37.752824","-122.408599",
71088,"TROUBLE COFFEE COMPANY","1730 YOSEMITE ST ","San Francisco","CA","94124",,,
711,"HARRY HARRINGTON'S","460 LARKIN ST ","San Francisco","CA","94102","37.78202","-122.417195",""
7111,"OAK FAIR MARKET","999 OAK ST ","San Francisco","CA","94117","37.773285","-122.435709","+14155866082"
7112,"NICK'S SUPER MARKET","144 PAGE ST ","San Francisco","CA","94117","37.774017","-122.423184","+14155867928"
71124,"MARLA BAKERY","85 BARTLETT ST ","San Francisco","CA","94110",,,""
71131,"RICO PAN","5488 MISSION ST ","San Francisco","CA","94112","37.71291","-122.44456",
71132,"QUICKLY","2116 IRVING ST ","San Francisco","CA","94122","37.763438","-122.480671","+14155661000"
71133,"KOBE BENTO","2110 IRVING ST ","San Francisco","CA","94122","37.763438","-122.480671","+14155661000"
71135,"CHINA GARDEN","107 LELAND AVE ","San Francisco","CA","94134",,,
71138,"4505 MEATS LLC","1909 MISSION ST ","San Francisco","CA","94103",,,"+14155253094"
71146,"CAFFEINE ANONYMOUS","749 LARKIN ST.","San Francisco","CA","94109",,,
71148,"HOLE IN THE WALL COFFEE","524 UNION ST ","San Francisco","CA","94133",,,""
71149,"TRICK DOG","3010 20TH ST ","San Francisco","CA","94110",,,
71154,"FIVE MARKETS","2824 24TH ST ","San Francisco","CA","94110",,,
71156,"YOGURTLAND SOUTH BAY","1250 OCEAN AVE ","San Francisco","CA","94112",,,"+14155501980"
71168,"SA BEANG THAI","312 DIVISADERO ST ","San Francisco","CA","94117","37.772458","-122.437247",
71172,"CHEF VIVIANA","810 SILVER AVE ","San Francisco","CA","94134",,,
71173,"T-WE TEA","2948 FOLSOM ST ","San Francisco","CA",,,,
71174,"OLD JERUSALEM RESTAURANT INC","2976 MISSION ST","San Francisco","CA","94110","37.749337","-122.418205","+14155645958"
71179,"DE PLACE","5700 GEARY BLVD ","San Francisco","CA","94121",,,
71185,"PROJECT JUICE LLC","3180 MISSION ST ","San Francisco","CA","94110",,,
71186,"DANO VIETNAMESE CAFÉ","5668 03RD  ","San Francisco","CA","94124",,,
71187,"JUICY FRUIT","768 JACKSON ST ","San Francisco","CA","94133",,,""
7119,"LO-COST MEAT MARKET #2","2918 24TH ST ","San Francisco","CA","94110","37.752768","-122.410472",""
712,"SAIGON SANDWICHES","560 LARKIN ST ","San Francisco","CA","94102","37.782948","-122.417379",""
71208,"SLATE BAR","2925 16TH ST ","San Francisco","CA","94103","37.76509","-122.418086","+14155558521"
71214,"CAFÉ CAPRICCIO","2200 MASON ST ","San Francisco","CA","94133","37.803938","-122.413207",""
71222,"HI-LO RESTAURANT","3416 19TH ST ","San Francisco","CA","94110",,,"+14155843437"
71225,"CAN THO COFFEE SHOP","411 ELLIS ST ","San Francisco","CA","94109",,,""
71226,"WINE KITCHEN"," DIVISADERO ST ","San Francisco","CA","94117",,,""
71232,"UNCLE CAFÉ","65 WAVERLY PL ","San Francisco","CA","94108","37.794034","-122.406794",""
71238,"OCEAN CAFÉ RESTAURANT","1031 OCEAN AVE ","San Francisco","CA","94112","37.723363","-122.453647","+14155338668"
71259,"CRÈME BRULEE TO GO","801 MARKET ST ","San Francisco","CA","94103",,,""
71261,"EAT DRINK PLAY","28 LELAND AVE ","San Francisco","CA","94134","37.711447","-122.4043",
71286,"21 TASTE HOUSE","1109 OCEAN AVE ","San Francisco","CA","94112","37.723461","-122.454226","+14155932233"
71287,"GLAZE TERIYAKI","1946 FILLMORE ST ","San Francisco","CA","94115","37.787778","-122.433557","+14155779878"
71288,"WEST PORTAL TUTTIMELON","44 WEST PORTAL AVE ","San Francisco","CA","94127","37.740292","-122.466402","+14155343905"
71292,"COQUETA","PIER 5","San Francisco","CA","94111","37.798084","-122.39646",""
71301,"SF DESSERTS LLC","6050 GEARY BLVD ","San Francisco","CA","94121",,,
71310,"GOLDEN KING VIETNAMESE RESTAURANT","757-759 CLAY ST ","San Francisco","CA","94108","37.794307","-122.405655",""
71311,"SPIRO COFFEE","826 VAN NESS AVE ","San Francisco","CA","94109",,,""
71312,"JOY'S PLACE","611 POST ST ","San Francisco","CA","94109",,,""
71314,"SUNMOON MARKET, INC.","638 BROADWAY ST ","San Francisco","CA","94133",,,""
71318,"THE FIZZARY","2949 MISSION ST","San Francisco","CA","94110",,,"+14151464600"
7132,"YANGTZE MARKET","2026 MISSION ST ","San Francisco","CA","94110","37.764518","-122.419644","+14155956033"
71320,"CAFÉ HANA","1737 POST ST #368","San Francisco","CA","94115",,,
71322,"SHABU HOUSE","354 CLEMENT ST ","San Francisco","CA","94118",,,
71323,"KOJA KITCHEN"," OFF THE GRID  ","San Francisco","CA",,,,
71327,"JILLIAN'S","175 04TH ST ","San Francisco","CA","94103",,,
71328,"FABLE","558 CASTRO ST ","San Francisco","CA","94114","37.759928","-122.434945","+14155552404"
71329,"BICYCLE BANH MI","1205 ALABAMA ST ","San Francisco","CA","94110",,,
71353,"J TU CAFÉ","582 SUTTER ST ","San Francisco","CA","94102","37.789106","-122.409937",""
71355,"GENJI PACIFIC","2 FOLSOM ST ","San Francisco","CA",,,,
71356,"PADRECITO","901 COLE ST ","San Francisco","CA","94117","37.765644","-122.449974","+14155502083"
71357,"LA TAQUERIA MENUDO","4591 MISSION ST ","San Francisco","CA","94112","37.724871","-122.434646",
71360,"FOX AND LION BREAD COMPANY","201 IVY ST ","San Francisco","CA","94102",,,""
71362,"ANTIGUA COFFEE SHOP","1131 TARAVAL ST","San Francisco","CA","94116","37.742893","-122.478509","+14150833466"
71366,"THE MILL","736 DIVISADERO ST ","San Francisco","CA","94117",,,
71373,"GOLDEN RIVER RESTAURANT","5827 GEARY BLVD ","San Francisco","CA","94121","37.780144","-122.48204","+14155665105"
71380,"CURRY UP NOW","659 VALENCIA ST ","San Francisco","CA","94110","37.762265","-122.421586","+14155827000"
71385,"YAMA SUSHI RESTAURANT","850 HOLLOWAY AVE ","San Francisco","CA","94132","37.721858","-122.46203","+14155332889"
71398,"PICA PICA MAIZE KITCHEN","3970 17TH ST ","San Francisco","CA","94113",,,"+14155510633"
71413,"CREPE & BRIOCHE","3251 20TH AVE ","San Francisco","CA","94132",,,""
71414,"T-WE TEA","50 POST ST #34","San Francisco","CA","94104",,,""
71416,"THE SUPREMO PIZZA LLC","87 06TH ST ","San Francisco","CA","94103",,,
71424,"SDG JAZZ, LLC","205 FRANKLIN ST ","San Francisco","CA","94102",,,
71428,"BLUE BARN - POLK","2237 POLK ST ","San Francisco","CA","94109",,,""
71430,"WARAKU","1638 POST ST ","San Francisco","CA","94115","37.78577","-122.428802",
71433,"BORIANA FOODS LLC","650 CALIFORNIA ST 1ST FLOOR","San Francisco","CA","94108","37.792541","-122.405654",""
71440,"NEW GARDEN RESTAURANT, INC.","716 KEARNY ST ","San Francisco","CA","94108",,,""
71441,"EVAS COFFEE","1443 A LOMBARD ST ","San Francisco","CA","94123",,,""
71442,"BLUE FOG MARKET","1552 POLK ST ","San Francisco","CA","94109",,,""
71443,"DAVIDSTEA","2272 CHESTNUT ST ","San Francisco","CA","94123",,,
71445,"THE AVENUE","699 25TH AVE ","San Francisco","CA","94121",,,"+14155689489"
71446,"FINANCIAL DISTRICT FINE WINE","300 KEARNY ST ","San Francisco","CA","94108","37.790795","-122.403963",""
71447,"CAFÉ MED","201 PINE ST ","San Francisco","CA","94104","37.792194","-122.400037",
71456,"SAM'S CABLE CAR LOUNGE","222 POWELL ST ","San Francisco","CA","94102","37.786672","-122.408005",""
71458,"BON APPETIT MANAGEMENT COMPANY"," PIER 15/17  ","San Francisco","CA",,,,
71459,"BON APPETIT MANAGEMENT CO."," PIER 15/17  ","San Francisco","CA",,,,
71460,"HARD WATER"," PIER 3  SUITE 102","San Francisco","CA","94111",,,
71469,"PAPA JOHN'S PIZZA","969 SUTTER ST ","San Francisco","CA","94109",,,
71471,"MEGAN O'GRADY GREENE","3200 CALIFORNIA ST ","San Francisco","CA","94118",,,""
71473,"SHORTY GOLDSTEIN'S","126 SUTTER ST ","San Francisco","CA","94104","37.789978","-122.402743",""
71476,"CHOU CHOU BAKERY BISTRO","400 DEWEY BLVD","San Francisco","CA","94116","37.747174","-122.459368","+14155240960"
71477,"CAFFE DOCI","3101 FILLMORE ST ","San Francisco","CA","94123",,,""
71498,"HEIDI PIES","50 FREMONT ST ","San Francisco","CA","94105",,,""
71501,"CREPE & BRIOCHE","1310 09TH AVE ","San Francisco","CA","94122",,,""
71505,"CREPE & BRIOCHE","1322 GROVE ST ","San Francisco","CA","94117",,,""
71516,"CULINARY EYE CATERING AND EVENTS","425 BARNEVALD AVE ","San Francisco","CA","94124",,,
71521,"CANDYBAR DESSERT TRUCK","1335 FULTON ST STE. 101","San Francisco","CA","94117",,,
71522,"FRANCE DELICES","428 11TH ST ","San Francisco","CA",,,,
71523,"LETICIA'S MEX CHURROS & TAMALES","2465 MISSION ST ","San Francisco","CA","94110",,,
71526,"CAFÉ COVA","1 SANSOME ST ","San Francisco","CA","94104",,,""
71528,"CITYSUPER MARKET CORP","669 GEARY ST ","San Francisco","CA","94102",,,""
71530,"BI-RITE DIVIS","550 DIVISADERO ST ","San Francisco","CA","94117",,,
71532,"RICHMOND QUICKLY","6901 GEARY BLVD ","San Francisco","CA","94121","37.779663","-122.493618","+14155277367"
71534,"7 ELEVEN #2366-36039A","644 MISSION ST ","San Francisco","CA","94105",,,"+14155610309"
71554,"YU ZEN","4036 BALBOA ST ","San Francisco","CA","94121","37.775529","-122.501863","+14155389800"
